UserId,Location,Age
64900,"knoxville, tennessee, usa",21.0
31833,"ironwood, michigan, usa",
36507,"pittsburgh, pennsylvania, usa",37.0
80709,"wichita, kansas, usa",45.0
21175,"portland, oregon, usa",
73672,"gainesville, florida, usa",
68547,"harrisonville, missouri, usa",36.0
50824,"kent, washington, usa",32.0
21410,"lebanon, tennessee, usa",15.0
32232,"agoura hills, california, usa",28.0
46984,"brooklyn, new york, usa",60.0
11564,"north cambridge, massachusetts, usa",
37508,"sherman oaks, california, usa",38.0
46743,"hayward, california, usa",46.0
27177,"leeds, england, united kingdom",
2735,"coquitlam, british columbia, canada",
50080,"pleasanton, california, usa",
19620,"bartonville, ,",
27054,"muscatine, iowa, usa",
46454,"richmond, va, virginia, usa",66.0
75612,"caulfield, missouri, usa",63.0
66187,"san jose, california, usa",
53068,"frankfurt am main, hessen, germany",29.0
56780,"merced, california, usa",16.0
64778,"skokie, illinois, usa",54.0
11760,"groningen, n/a, netherlands",
31946,"cincinnati, ohio,",
40124,"redding, california, usa",15.0
7382,"dijon, côte d`or, bourgogne, france",31.0
5005,"stuttgart, baden-württemberg, germany",
12129,"carson city, nevada, usa",
12548,"brest, bretagne, france",24.0
47790,"bury, lancashire, united kingdom",57.0
63087,"kansas city, missouri, usa",
47231,"surrey, british columbia, canada",
47233,"manchester, connecticut, usa",
90185,"new orleans, louisiana, usa",
13500,"orem, utah, usa",
41692,"ardmore, pennsylvania, usa",
30339,"st. clairsville, ohio, usa",25.0
31497,"paris, ile-de-france, france",15.0
80759,"melbourne,, victoria, australia",65.0
7767,"buffalo, new york, usa",47.0
16312,"stratham, new hampshire, usa",
67381,"perry hall, maryland, usa",52.0
79941,"new milford, connecticut, usa",39.0
36067,"lucerne, lucerne, switzerland",40.0
38826,"herzogenaurach, bayern, germany",29.0
33043,"woodstock, georgia, usa",60.0
69765,"münchen, bayern, germany",32.0
12622,"fredericksburg, virginia, usa",31.0
57862,"albququerque, new mexico, usa",
29744,"new westminster, british columbia, canada",
33126,"little rock, arkansas, usa",
63639,"steubenville, ohio, usa",58.0
18564,"london, england, united kingdom",26.0
23350,"alton, illinois, usa",56.0
78901,"olympia, washington, usa",42.0
5184,"seattle, washington, usa",61.0
58683,"zurich, n/a,",25.0
49349,"sydney, new south wales, australia",23.0
48119,"miami, florida, usa",35.0
24503,"dublin, ohio, usa",
73019,"brownsville, california, usa",39.0
56831,"fairbanks, alaska, usa",53.0
37315,"ocala, ,",
47923,"portland, oregon, usa",49.0
39771,"greeneville, tennessee, usa",
38741,"olympia, washington, usa",50.0
54624,"welland, ontario, canada",
8190,"sewickley, pennsylvania, usa",
23080,"fredericksburg, virginia, usa",
89635,"sonoma, california, usa",53.0
24292,"huntsville, alabama, usa",47.0
19979,"yellow springs, ohio, usa",
60194,"woodbridge, ,",
73805,"wethersfield, connecticut, usa",42.0
78969,"street, maryland, usa",61.0
739,"baltimore, maryland, usa",
57353,"omaha, nebraska, usa",
29740,"salem, west virginia, usa",58.0
20452,"grootschermer, noord-holland, netherlands",53.0
20789,"glens falls, new york, usa",
43226,"nanaimo, british columbia, canada",
82913,"rancho mirage, california, usa",
60437,"spring lake, michigan, usa",
65359,"bloomington, minnesota, usa",33.0
53500,"east islip, new york, usa",
50700,"havelock, north carolina, usa",54.0
79391,"montoursville, pennsylvania, usa",
79222,"jacksonville, florida, usa",
70691,"southport, indiana, usa",
27669,"snohomish, washington, usa",
42363,"brussels, brussels, belgium",29.0
42247,"bad homburg, hessen, germany",22.0
90916,"perpignan, roussillon, france",35.0
72766,"bad duerkheim, rheinland-pfalz, germany",68.0
48377,"providence, rhode island, usa",
17385,"christchurch, n/a, new zealand",36.0
33102,"sacramento, california, usa",
28349,"ft lauderdale, florida, usa",
39145,"rayne, louisiana, usa",52.0
5887,"maynard, massachusetts, usa",46.0
54750,"houston, texas, usa",48.0
82231,"roma, , italy",28.0
37737,"paris, arkansas, usa",
40472,"syracuse, new york, usa",53.0
35782,"murray, utah, usa",
19845,"derby, n/a, united kingdom",37.0
38697,"lafayette, indiana, usa",26.0
85836,"shepparton, victoria, australia",
27427,"houston, ,",52.0
24709,"sacramento, california, usa",
90474,"naperville, illinois, usa",40.0
3274,"charleston, west virginia, usa",
86650,"melbourne, victoria, australia",25.0
2530,"greenville, north carolina, usa",
16141,"newtown square, pennsylvania, usa",40.0
42811,"seattle, washington, usa",
35862,"norfolk, virginia, usa",
52017,"la, california, usa",
35896,"beverly, kentucky, usa",
75148,"spring valley, illinois, usa",29.0
70900,"ashland city, tennessee, usa",45.0
81155,"chicago, illinois, usa",40.0
61674,"indianapolis, indiana, usa",22.0
13090,"sacramento, california, usa",22.0
91219,"fuquay varina, north carolina, usa",
37173,"sacramento, california, usa",24.0
67436,"rexburg, idaho, usa",14.0
26977,"miami, florida, usa",
82044,"fort lauderdale, florida, usa",24.0
33975,"los altos, california, usa",
30626,"toronto, ontario, canada",30.0
56071,"wooster, ohio, usa",
13758,"dunn loring, virginia, usa",
72245,"seattle, washington, usa",43.0
20747,"newport news, virginia, usa",
64411,"mansfield, pennsylvania, usa",
65158,"waalwijk, noord brabant, netherlands",103.0
81049,"sarasota, florida, usa",
40176,"geraldton, western australia, australia",17.0
24126,"bennington, new hampshire, usa",36.0
4846,"ft. myers, florida, usa",32.0
77980,"baltimore, maryland, usa",31.0
20867,"roswell, georgia, usa",31.0
59651,"cowichan bay, british columbia, canada",51.0
8550,"calahoo, alberta, canada",45.0
7235,"orlando, florida, usa",35.0
15722,"springfield, missouri, usa",49.0
30622,"kountze, texas, usa",
68800,"ona, west virginia, usa",
38838,"alexandria, virginia, usa",39.0
45801,"pineville, west virginia, usa",
80705,"cranbrook, british columbia, canada",
60668,"whitehorse, yukon territory, canada",43.0
34163,"toronto, ontario, canada",66.0
34051,"cincinnati, ohio, usa",
11147,"london, ontario, canada",42.0
69686,"irun, guipuzcoa, spain",
84980,"derby, kansas, usa",
6132,"san marcos la laguna, lago atitlan, guatemala",
82614,"st. john`s, newfoundland, canada",
12934,"new york, new york, usa",
10211,"ottawa, ontario, canada",
5145,"new york, new york, usa",
37279,"webster, new york, usa",16.0
50515,"columbus, ohio, usa",
16636,"cirencester, england, united kingdom",57.0
47942,"viera, florida, usa",
35521,"slidell, louisiana, usa",27.0
85120,"arnold, missouri, usa",57.0
20576,"sydney, new south wales, australia",
13068,"plano, texas, usa",39.0
22355,"napa, california, usa",64.0
35956,"olympia, washington, usa",37.0
3018,"milwaukee, wisconsin, usa",63.0
61783,"milwaukee, wisconsin, usa",
24551,"qualicum beach, british columbia, canada",
60731,"marshfield, massachusetts, usa",55.0
78565,"helena, alabama, usa",
3470,"bethel park, pennsylvania, usa",
41636,"prospect park, new jersey, usa",52.0
60048,"grand rapids, michigan, usa",
16393,"new york, new york, usa",
75426,"round lake beach, illinois, usa",31.0
49937,"tucson, arizona, usa",20.0
37507,"potomac falls, ,",31.0
70592,"redding, california, usa",
40454,"blackburn north, victoria, australia",
54447,"oak park, illinois, usa",
11409,"santa cruz, california, usa",
7958,"white rock, british columbia, canada",56.0
16838,"torrejon de ardoz, basilicata, spain",1.0
28935,"portland, oregon, usa",38.0
2659,"sete, herault, france",58.0
16896,"oakland, california, usa",30.0
89582,"las vegas, nevada, usa",69.0
90569,"cheney, washington, usa",73.0
14303,"upper sandusky, ohio, usa",26.0
65182,"london, england, united kingdom",48.0
26216,"wakefield, massachusetts, usa",28.0
72862,"hazel park, michigan, usa",
46600,"zuiddorpe, zeeland, netherlands",38.0
46896,"amsterdam, noord-holland, netherlands",32.0
14783,"brooklyn, new york, usa",36.0
10426,"düsseldorf, nordrhein-westfalen, germany",35.0
73396,"streamwood, illinois, usa",
18481,"pomeroy, ohio, usa",
66850,"paris, ile de france,",24.0
64384,"richmond, virginia, usa",46.0
19669,"boston, massachusetts, usa",25.0
74983,"guelph, ontario, canada",72.0
32189,"washington, dc, usa",26.0
10162,"axton, virginia, usa",
22648,"malmö, skåne, sweden",26.0
6792,"blandford forum, dorset, united kingdom",
87851,"köln, nordrhein-westfalen, germany",
19731,"new york, new york, usa",
83408,"adelsheim, baden württemberg, germany",
7016,"pleasanton, california, usa",
61529,"sacramento, california, usa",64.0
9779,"patterson lakes, ,",31.0
49717,"albuquerque, new mexico, usa",
65865,"heerenveen, friesland, netherlands",
20280,"los angeles, california, usa",
15050,"lake city, florida, usa",
29348,"westmont, illinois, usa",
53260,"tokyo, tokyo, japan",30.0
14345,"georgetown, ontario, canada",32.0
17331,"coquille, oregon, usa",
48212,"santee, california, usa",
33563,"boston, ,",
56842,"tampa, florida, usa",
45274,"kingston, ontario, canada",28.0
82538,"laurel, maryland, usa",
37205,"cleveland, ohio, usa",41.0
13191,"royal oak, michigan, usa",16.0
91638,"darmstadt, hessen, germany",
35061,"vancouver, british columbia, canada",35.0
88197,"ste-anne-de-bellevue, quebec, canada",
69278,"petaling jaya, selangor, malaysia",24.0
58555,"redmond, washington, usa",42.0
35041,"carlisle, england, united kingdom",20.0
49679,"san francisco, california, usa",19.0
37274,"birmingham, england, united kingdom",49.0
87534,"london, england, united kingdom",25.0
65252,"santa clara, california, usa",
85274,"minneapolis, minnesota, usa",28.0
26725,"albany, new york, usa",
69598,"fremantle, western australia, australia",31.0
10756,"san sebastian, guipuzcoa, spain",34.0
73295,"townsend, massachusetts, usa",32.0
65015,"adell, wisconsin, usa",
17969,"market harborough, england, united kingdom",
55811,"brookline, massachusetts, usa",41.0
14591,"sacramento, california, usa",
88186,"kirkwood, missouri, usa",20.0
52953,"neuss, nordrhein-westfalen, germany",50.0
83051,"amherst, virginia, usa",
20295,"goodyear, arizona, usa",30.0
84963,"raleigh, , usa",
53808,"seattle, oregon, usa",
4248,"columbia, south carolina, usa",49.0
37125,"mitcham, ,",
44438,"london, england, united kingdom",42.0
30973,"perth, western australia, australia",54.0
11945,"winchester, england, united kingdom",
2191,"temple city, california, usa",47.0
71845,"atlanta, georgia, usa",28.0
26131,"melbourne, victoria, australia",22.0
60166,"knoxville, tennessee, usa",
15272,"bellingham, washington, usa",31.0
51365,"windsor, ontario, canada",43.0
4662,"sacramento, california, usa",
79073,"minneapolis, minnesota, usa",35.0
51762,"minneapolis, minnesota, usa",21.0
47936,"boston, massachusetts, usa",
8261,"chicago, illinois, usa",
79163,"naperville, illinois, usa",37.0
61716,"grand rapids, michigan, usa",
41087,"melbourne, victoria, australia",27.0
49468,"kamloops, british columbia, canada",
61352,"new york, new york, usa",
80393,"stony plain, alberta, canada",22.0
840,"raleigh, north carolina, usa",36.0
55767,"ottawa, ontario, canada",
7902,"fayetteville, north carolina, usa",
61456,"falls church, virginia, usa",25.0
17258,"san diego, california, usa",25.0
87493,"phoenix, arizona, usa",28.0
58692,"santa cruz, california, usa",
44300,"mechanicsville, maryland, usa",33.0
64511,"edwardsville, illinois, usa",
40306,"ia, pella, usa",20.0
28096,"houston, texas, usa",
74988,"sexsmith, alberta, canada",12.0
48945,"redmond, oregon, usa",30.0
20217,"columbus, georgia, usa",31.0
1604,"kansas city, missouri, usa",23.0
47187,"milwaukee, wisconsin, usa",35.0
58325,"nyack, new york, usa",
19024,"missoula, montana, usa",28.0
66747,"london, england, united kingdom",30.0
40603,"takoma park, maryland, usa",33.0
85646,"woodland park, colorado, usa",28.0
7309,"sacville, nova scotia, canada",27.0
39767,"salem, new hampshire, usa",29.0
12323,"edinburg, texas, usa",27.0
91758,"osage, iowa, usa",56.0
52963,"louisville, kentucky, usa",32.0
20877,"carson city, nevada, usa",39.0
52181,"cold spring, new york, usa",
11326,"tampa, florida, usa",
79274,"xx, london, united kingdom",34.0
40167,"manassas, ,",
43010,"alexandria, virginia, usa",34.0
69568,"cardiff, wales, united kingdom",26.0
47847,"saint peters, missouri, usa",45.0
15720,"newton, massachusetts, usa",26.0
13145,"rockford, illinois, usa",
71648,"creswell, oregon, usa",
33239,"minneapolis, minnesota, usa",
30853,"kingston, washington, usa",38.0
71643,"austin, texas, usa",
55127,"austin, texas, usa",30.0
44101,"hendersonville, tennessee, usa",
80986,"anderson, california, usa",33.0
14594,"huntington beach, california, usa",
9498,"orewa, auckland, new zealand",
1097,"jersey city, new jersey, usa",25.0
36724,"chesapeake, virginia, usa",
13435,"massapequa, new york, usa",37.0
2677,"buffalo, new york, usa",
574,"san jose, california, usa",
80902,"buffalo, new york, usa",
21338,"berkeley, california, usa",20.0
90899,"chicago, illinois, usa",36.0
47876,"knoxville, tennessee, usa",
74122,"halifax, nova scotia, canada",27.0
37386,"sydney, new south wales, australia",20.0
4924,"firenze, toscana, italy",
46907,"adelaide, south australia, australia",
12821,"memphis, tennessee, usa",26.0
3300,"fort wayne, indiana, usa",
56242,"minnetonka, minnesota, usa",38.0
78484,"bolton, lancashire, united kingdom",22.0
7880,"antelope, california, usa",35.0
88045,"lake alfred, florida, usa",
87235,"pasadena, california, usa",24.0
38889,"midlothian, , usa",
49277,"granby, massachusetts, usa",
54269,"la grande, oregon, usa",34.0
2514,"austin, texas, usa",37.0
33419,"fort worth, texas, usa",25.0
78633,"prince george, british columbia, canada",
36749,"st. louis, missouri, usa",
81125,"medford, massachusetts, usa",22.0
66272,"new york, new york, usa",
19145,"zachary, louisiana, usa",
87641,"tomball, texas, usa",28.0
51375,"st. louis, missouri, usa",
36559,"dallas, texas, usa",27.0
41470,"san francisco, california, usa",23.0
47567,"theresa, wisconsin, usa",25.0
87955,"puyallup, washington, usa",
46412,"saint louis, missouri, usa",19.0
22469,"aurora, colorado, usa",
570,"milwaukee, wisconsin, usa",25.0
34018,"atlanta, georgia, usa",
21582,"london, england, united kingdom",30.0
38626,"atlanta, ,",
6039,"modesto, california,",
673,"saint paul, minnesota, usa",
78854,"florissant, ,",
26750,"wingdale, new york, usa",
40646,"indianapolis, ,",
18872,"post falls, idaho, usa",
39338,"lincoln, nebraska, usa",25.0
56610,"seattle, washington, usa",29.0
32118,"baltimore, maryland, usa",
11292,"lexington, kentucky, usa",32.0
66089,"placentia, california, usa",34.0
46542,"louisville, kentucky, usa",65.0
55781,"fayetteville, north carolina, usa",24.0
26928,"terra alta, west virginia, usa",31.0
68832,"bucharest, n/a, romania",
81724,"nashville, tennessee, usa",60.0
90188,"nixa, missouri, usa",38.0
13555,"fargo, north dakota, usa",29.0
27002,"iowa city, iowa, usa",
71815,"boston, massachusetts, usa",
55629,"minneapolis, minnesota, usa",33.0
61504,"burnley, lancashire, united kingdom",22.0
83573,"santa barbara, california, usa",
40162,"windsor, ontario, canada",23.0
58297,"melbourne, victoria, australia",36.0
42840,"holbrook, new york, usa",
78324,"florenceville, new brunswick, canada",
80498,"millersville, tennessee, usa",16.0
26681,"wellington, n/a, new zealand",
15186,"san diego, california, usa",
19640,"portland, oregon, usa",
41526,"w. st. paul, minnesota, usa",
86521,"shrewsbury, shropshire, united kingdom",53.0
221,"lynden, washington, usa",44.0
3347,"lake oswgo, oregon, usa",
4225,"kingston, nova scotia, canada",24.0
84673,"palmerston, ontario, canada",
81286,"olympia, washington, usa",81.0
